date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:22	32496/32496	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:22%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=color-styles	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index9027-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:22	67292/67292	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:22%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=rtl-language-support&direction=rtl	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index206c-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:23	28695/28695	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:23%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=404	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index4d9f-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:23	12375/12375	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:24%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=coming-soon	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexa80a-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:24	47430/47430	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:24%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=about-us	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexe2c5-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:24	45191/45191	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:25%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=our-services	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexc5d9-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:25	34608/34608	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:25%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=single-service	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index9d07-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:25	42106/42106	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:26%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=our-team	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexd792-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:26	36587/36587	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:26%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=faqs	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index7ede-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:26	61335/61335	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:27%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=our-pricing	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index8492-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:27	34867/34867	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:27%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=3-column-gallery	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index37c9-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:27	36383/36383	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:28%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=4-column-gallery	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index6298-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:28	36386/36386	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:28%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=5-column-gallery	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf104-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:28	41697/41697	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:29%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=gallery-filters	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index9de8-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:29	36825/36825	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:29%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=testimonials	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index86da-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:29	31028/31028	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:29%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=events	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexdfed-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:30	63011/63011	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:30%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-typography	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexbeac-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:30	37257/37257	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:30%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-column-blocks	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index6faf-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:34	37009/37009	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:35%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-buttons	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index41a9-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:35	38204/38204	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:35%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-dropdowns	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index8134-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:36	35844/35844	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:36%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-alerts	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf26e-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:37	35154/35154	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:37%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-panels	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index66cb-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:37	38231/38231	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:37%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-accordion	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexdbbe-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:37	33869/33869	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:38%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-tooltips	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexd015-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:38	35634/35634	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:38%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-progress	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexccb7-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:38	35875/35875	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:39%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-tabs	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexb8b2-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:39	34745/34745	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:39%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-tables	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index0c1f-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:40	33415/33415	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:40%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-images	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index09dc-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:40	36544/36544	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:40%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-modal-box	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexc854-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:41	39982/39982	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:41%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-lightbox	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexb562-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:41	34446/34446	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:42%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-animation	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index747b-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:42	31924/31924	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:42%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-parallax	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index1c2a-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:42	51855/51855	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:42%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-slideshow	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index9915-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:43	48265/48265	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:43%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-slideset	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index412f-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:44	40087/40087	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:44%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=elements-dynamic-grid	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexef15-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:44	40071/40071	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:45%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=blog	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf6f2-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:45	39746/39746	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:45%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=blog-item	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index589e-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:45	40013/40013	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:46%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=blog-left	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf389-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:46	39622/39622	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:46%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=2-column-blog	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/indexf080-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:47	37516/37516	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:47%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=3-column-blog	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index2dbd-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:47	50906/50906	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:48%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=shop-grid	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index78fb-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:48	58063/58063	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:48%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=shop-cart	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index74b2-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:49	65962/65962	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:49%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=shop-checkout	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index7281-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:49	58385/58385	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:50%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=shop-single-product	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index6a13-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:50	33667/33667	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:25:50%20GMT	https://demo.arrowthemes.com/html/truford/index.php?page=contact-us	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/index5084-2.html	(from https://demo.arrowthemes.com/html/truford/index.php?option=com_content&view=article&id=31&Itemid=238)
13:25:51	188933/188933	---M--	200	added ('OK')	text/css	etag:%222e205-582dbe7d51e12%22	https://demo.arrowthemes.com/html/truford/css/eminence/bootstrap.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/css/eminence/bootstrap.css	(from https://demo.arrowthemes.com/html/truford/index.php?page=home&style=eminence)
13:25:52	188922/188922	---M--	200	added ('OK')	text/css	etag:%222e1fa-582dbe8527420%22	https://demo.arrowthemes.com/html/truford/css/merlot/bootstrap.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/css/merlot/bootstrap.css	(from https://demo.arrowthemes.com/html/truford/index.php?page=home&style=merlot)
13:25:54	344534/344534	---M--	200	added ('OK')	text/css	etag:%22541d6-582dbe7d2b8c9%22	https://demo.arrowthemes.com/html/truford/css/eminence/template.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/css/eminence/template.css	(from https://demo.arrowthemes.com/html/truford/index.php?page=home&style=eminence)
13:25:57	188892/188892	---M--	200	added ('OK')	text/css	etag:%222e1dc-582dbe77068ba%22	https://demo.arrowthemes.com/html/truford/css/blue/bootstrap.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/css/blue/bootstrap.css	(from https://demo.arrowthemes.com/html/truford/index.php?page=home&style=blue)
13:25:58	344458/344458	---M--	200	added ('OK')	text/css	etag:%225418a-582dbe84fb8e7%22	https://demo.arrowthemes.com/html/truford/css/merlot/template.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/css/merlot/template.css	(from https://demo.arrowthemes.com/html/truford/index.php?page=home&style=merlot)
13:25:58	344645/344645	---M--	200	added ('OK')	text/css	etag:%2254245-582dbe7590084%22	https://demo.arrowthemes.com/html/truford/css/blue/template.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/truford/css/blue/template.css	(from https://demo.arrowthemes.com/html/truford/index.php?page=home&style=blue)
